model,window_id,case_id,difficulty,letter,predicted_action,correct,error,repeats,letters,consistency,responses,result_1_action,result_1_ratio,result_aux_action,result_aux_ratio,result_real
laya,case6119_w85684,6119,easy,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""{\""choice\"": \""reduce_hypnotic\"", \""confidence\"": 0.011, \""probabilities\"": {\""increase_hypnotic\"": 0.1431, \""reduce_hypnotic\"": 0.2506, \""increase_opioid\"": 0.2248, \""reduce_opioid\"": 0.1781, \""no_action\"": 0.2034}}"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""{\""choice\"": \""reduce_hypnotic\"", \""confidence\"": 0.011, \""probabilities\"": {\""increase_hypnotic\"": 0.1431, \""reduce_hypnotic\"": 0.2506, \""increase_opioid\"": 0.2248, \""reduce_opioid\"": 0.1781, \""no_action\"": 0.2034}}"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""{\""choice\"": \""reduce_hypnotic\"", \""confidence\"": 0.011, \""probabilities\"": {\""increase_hypnotic\"": 0.1431, \""reduce_hypnotic\"": 0.2506, \""increase_opioid\"": 0.2248, \""reduce_opioid\"": 0.1781, \""no_action\"": 0.2034}}"", ""explanation"": """", ""error"": false}]",no_action,0.6587,reduce_opioid,0.1317,no_action
laya,case6148_w86088,6148,hard,c,increase_opioid,1,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.1756, \""probabilities\"": {\""increase_hypnotic\"": 0.0558, \""reduce_hypnotic\"": 0.1435, \""increase_opioid\"": 0.5222, \""reduce_opioid\"": 0.1516, \""no_action\"": 0.127}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.1756, \""probabilities\"": {\""increase_hypnotic\"": 0.0558, \""reduce_hypnotic\"": 0.1435, \""increase_opioid\"": 0.5222, \""reduce_opioid\"": 0.1516, \""no_action\"": 0.127}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.1756, \""probabilities\"": {\""increase_hypnotic\"": 0.0558, \""reduce_hypnotic\"": 0.1435, \""increase_opioid\"": 0.5222, \""reduce_opioid\"": 0.1516, \""no_action\"": 0.127}}"", ""explanation"": """", ""error"": false}]",no_action,0.725,reduce_opioid,0.1167,increase_opioid
laya,case6306_w88536,6306,easy,c,increase_opioid,1,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.1375, \""probabilities\"": {\""increase_hypnotic\"": 0.1111, \""reduce_hypnotic\"": 0.1193, \""increase_opioid\"": 0.4818, \""reduce_opioid\"": 0.0916, \""no_action\"": 0.1962}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.1375, \""probabilities\"": {\""increase_hypnotic\"": 0.1111, \""reduce_hypnotic\"": 0.1193, \""increase_opioid\"": 0.4818, \""reduce_opioid\"": 0.0916, \""no_action\"": 0.1962}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.1375, \""probabilities\"": {\""increase_hypnotic\"": 0.1111, \""reduce_hypnotic\"": 0.1193, \""increase_opioid\"": 0.4818, \""reduce_opioid\"": 0.0916, \""no_action\"": 0.1962}}"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.8043,increase_opioid,0.1207,increase_opioid
laya,case6306_w88555,6306,easy,c,increase_opioid,1,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0528, \""probabilities\"": {\""increase_hypnotic\"": 0.2004, \""reduce_hypnotic\"": 0.1498, \""increase_opioid\"": 0.3656, \""reduce_opioid\"": 0.1172, \""no_action\"": 0.167}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0528, \""probabilities\"": {\""increase_hypnotic\"": 0.2004, \""reduce_hypnotic\"": 0.1498, \""increase_opioid\"": 0.3656, \""reduce_opioid\"": 0.1172, \""no_action\"": 0.167}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0528, \""probabilities\"": {\""increase_hypnotic\"": 0.2004, \""reduce_hypnotic\"": 0.1498, \""increase_opioid\"": 0.3656, \""reduce_opioid\"": 0.1172, \""no_action\"": 0.167}}"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.7603,increase_opioid,0.2164,increase_opioid
laya,case6306_w88560,6306,easy,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""{\""choice\"": \""reduce_hypnotic\"", \""confidence\"": 0.0173, \""probabilities\"": {\""increase_hypnotic\"": 0.1422, \""reduce_hypnotic\"": 0.2585, \""increase_opioid\"": 0.254, \""reduce_opioid\"": 0.1761, \""no_action\"": 0.1692}}"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""{\""choice\"": \""reduce_hypnotic\"", \""confidence\"": 0.0173, \""probabilities\"": {\""increase_hypnotic\"": 0.1422, \""reduce_hypnotic\"": 0.2585, \""increase_opioid\"": 0.254, \""reduce_opioid\"": 0.1761, \""no_action\"": 0.1692}}"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""{\""choice\"": \""reduce_hypnotic\"", \""confidence\"": 0.0173, \""probabilities\"": {\""increase_hypnotic\"": 0.1422, \""reduce_hypnotic\"": 0.2585, \""increase_opioid\"": 0.254, \""reduce_opioid\"": 0.1761, \""no_action\"": 0.1692}}"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.644,increase_opioid,0.3403,reduce_opioid
laya,case671_w9425,671,medium,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.3332, \""probabilities\"": {\""increase_hypnotic\"": 0.0557, \""reduce_hypnotic\"": 0.1169, \""increase_opioid\"": 0.6728, \""reduce_opioid\"": 0.069, \""no_action\"": 0.0856}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.3332, \""probabilities\"": {\""increase_hypnotic\"": 0.0557, \""reduce_hypnotic\"": 0.1169, \""increase_opioid\"": 0.6728, \""reduce_opioid\"": 0.069, \""no_action\"": 0.0856}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.3332, \""probabilities\"": {\""increase_hypnotic\"": 0.0557, \""reduce_hypnotic\"": 0.1169, \""increase_opioid\"": 0.6728, \""reduce_opioid\"": 0.069, \""no_action\"": 0.0856}}"", ""explanation"": """", ""error"": false}]",no_action,0.6517,increase_opioid,0.1627,no_action
laya,case671_w9444,671,medium,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.1377, \""probabilities\"": {\""increase_hypnotic\"": 0.0963, \""reduce_hypnotic\"": 0.1878, \""increase_opioid\"": 0.4854, \""reduce_opioid\"": 0.1079, \""no_action\"": 0.1226}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.1377, \""probabilities\"": {\""increase_hypnotic\"": 0.0963, \""reduce_hypnotic\"": 0.1878, \""increase_opioid\"": 0.4854, \""reduce_opioid\"": 0.1079, \""no_action\"": 0.1226}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.1377, \""probabilities\"": {\""increase_hypnotic\"": 0.0963, \""reduce_hypnotic\"": 0.1878, \""increase_opioid\"": 0.4854, \""reduce_opioid\"": 0.1079, \""no_action\"": 0.1226}}"", ""explanation"": """", ""error"": false}]",reduce_hypnotic,0.3596,reduce_opioid,0.293,reduce_hypnotic
laya,case674_w9518,674,medium,c,increase_opioid,1,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0372, \""probabilities\"": {\""increase_hypnotic\"": 0.1026, \""reduce_hypnotic\"": 0.2422, \""increase_opioid\"": 0.2997, \""reduce_opioid\"": 0.1997, \""no_action\"": 0.1557}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0372, \""probabilities\"": {\""increase_hypnotic\"": 0.1026, \""reduce_hypnotic\"": 0.2422, \""increase_opioid\"": 0.2997, \""reduce_opioid\"": 0.1997, \""no_action\"": 0.1557}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0372, \""probabilities\"": {\""increase_hypnotic\"": 0.1026, \""reduce_hypnotic\"": 0.2422, \""increase_opioid\"": 0.2997, \""reduce_opioid\"": 0.1997, \""no_action\"": 0.1557}}"", ""explanation"": """", ""error"": false}]",increase_opioid,0.4485,reduce_opioid,0.2731,increase_opioid
laya,case801_w11323,801,medium,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.2018, \""probabilities\"": {\""increase_hypnotic\"": 0.0705, \""reduce_hypnotic\"": 0.1737, \""increase_opioid\"": 0.5459, \""reduce_opioid\"": 0.0728, \""no_action\"": 0.1371}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.2018, \""probabilities\"": {\""increase_hypnotic\"": 0.0705, \""reduce_hypnotic\"": 0.1737, \""increase_opioid\"": 0.5459, \""reduce_opioid\"": 0.0728, \""no_action\"": 0.1371}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.2018, \""probabilities\"": {\""increase_hypnotic\"": 0.0705, \""reduce_hypnotic\"": 0.1737, \""increase_opioid\"": 0.5459, \""reduce_opioid\"": 0.0728, \""no_action\"": 0.1371}}"", ""explanation"": """", ""error"": false}]",reduce_hypnotic,0.5058,reduce_opioid,0.2035,reduce_opioid
laya,case801_w11328,801,medium,c,increase_opioid,1,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.2457, \""probabilities\"": {\""increase_hypnotic\"": 0.0764, \""reduce_hypnotic\"": 0.1322, \""increase_opioid\"": 0.6017, \""reduce_opioid\"": 0.0795, \""no_action\"": 0.1103}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.2457, \""probabilities\"": {\""increase_hypnotic\"": 0.0764, \""reduce_hypnotic\"": 0.1322, \""increase_opioid\"": 0.6017, \""reduce_opioid\"": 0.0795, \""no_action\"": 0.1103}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.2457, \""probabilities\"": {\""increase_hypnotic\"": 0.0764, \""reduce_hypnotic\"": 0.1322, \""increase_opioid\"": 0.6017, \""reduce_opioid\"": 0.0795, \""no_action\"": 0.1103}}"", ""explanation"": """", ""error"": false}]",increase_opioid,0.3433,increase_hypnotic,0.234,increase_opioid
laya,case816_w11489,816,medium,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.2739, \""probabilities\"": {\""increase_hypnotic\"": 0.0717, \""reduce_hypnotic\"": 0.1216, \""increase_opioid\"": 0.6281, \""reduce_opioid\"": 0.0864, \""no_action\"": 0.0923}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.2739, \""probabilities\"": {\""increase_hypnotic\"": 0.0717, \""reduce_hypnotic\"": 0.1216, \""increase_opioid\"": 0.6281, \""reduce_opioid\"": 0.0864, \""no_action\"": 0.0923}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.2739, \""probabilities\"": {\""increase_hypnotic\"": 0.0717, \""reduce_hypnotic\"": 0.1216, \""increase_opioid\"": 0.6281, \""reduce_opioid\"": 0.0864, \""no_action\"": 0.0923}}"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.4373,increase_opioid,0.2425,reduce_opioid
laya,case937_w13050,937,hard,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0847, \""probabilities\"": {\""increase_hypnotic\"": 0.1142, \""reduce_hypnotic\"": 0.1916, \""increase_opioid\"": 0.4203, \""reduce_opioid\"": 0.1407, \""no_action\"": 0.1331}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0847, \""probabilities\"": {\""increase_hypnotic\"": 0.1142, \""reduce_hypnotic\"": 0.1916, \""increase_opioid\"": 0.4203, \""reduce_opioid\"": 0.1407, \""no_action\"": 0.1331}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0847, \""probabilities\"": {\""increase_hypnotic\"": 0.1142, \""reduce_hypnotic\"": 0.1916, \""increase_opioid\"": 0.4203, \""reduce_opioid\"": 0.1407, \""no_action\"": 0.1331}}"", ""explanation"": """", ""error"": false}]",increase_opioid,0.5038,reduce_opioid,0.2155,reduce_hypnotic
laya,case937_w13069,937,hard,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.03, \""probabilities\"": {\""increase_hypnotic\"": 0.1509, \""reduce_hypnotic\"": 0.2063, \""increase_opioid\"": 0.3244, \""reduce_opioid\"": 0.1638, \""no_action\"": 0.1546}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.03, \""probabilities\"": {\""increase_hypnotic\"": 0.1509, \""reduce_hypnotic\"": 0.2063, \""increase_opioid\"": 0.3244, \""reduce_opioid\"": 0.1638, \""no_action\"": 0.1546}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.03, \""probabilities\"": {\""increase_hypnotic\"": 0.1509, \""reduce_hypnotic\"": 0.2063, \""increase_opioid\"": 0.3244, \""reduce_opioid\"": 0.1638, \""no_action\"": 0.1546}}"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.3674,increase_opioid,0.277,reduce_hypnotic
medgemma:27b,case2887_w39060,2887,medium,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",increase_opioid,0.429,no_action,0.1762,increase_opioid
medgemma:27b,case292_w4082,292,hard,b,reduce_hypnotic,1,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",no_action,0.3831,increase_hypnotic,0.1905,reduce_hypnotic
medgemma:27b,case3000_w40675,3000,hard,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.8486,increase_opioid,0.1278,reduce_opioid
medgemma:27b,case3000_w40691,3000,hard,b,reduce_hypnotic,1,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",no_action,0.5813,reduce_hypnotic,0.1509,reduce_hypnotic
medgemma:27b,case3000_w40692,3000,hard,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",no_action,0.3902,increase_opioid,0.2075,no_action
medgemma:27b,case3022_w40827,3022,medium,e,no_action,1,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}]",no_action,0.5606,reduce_hypnotic,0.2116,no_action
medgemma:27b,case3049_w41157,3049,easy,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.9612,increase_opioid,0.0309,reduce_opioid
medgemma:27b,case3353_w45809,3353,medium,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",increase_opioid,0.521,increase_hypnotic,0.2272,increase_opioid
medgemma:27b,case3430_w46704,3430,medium,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",increase_opioid,0.4216,no_action,0.3111,reduce_opioid
medgemma:27b,case3536_w48242,3536,easy,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",increase_opioid,0.6995,reduce_opioid,0.2794,increase_opioid
medgemma:27b,case3579_w48976,3579,hard,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",no_action,0.6524,reduce_hypnotic,0.1486,no_action
medgemma:27b,case3679_w49980,3679,medium,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.4056,reduce_hypnotic,0.3469,reduce_opioid
medgemma:27b,case3679_w49991,3679,medium,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.4998,increase_opioid,0.3299,reduce_opioid
medgemma:27b,case3679_w50004,3679,medium,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""b"", ""explanation"": """", ""error"": false}]",no_action,0.7286,reduce_opioid,0.1537,no_action
medgemma:27b,case3687_w50144,3687,medium,d,reduce_opioid,0,False,3,"[""d"", ""d"", ""d""]",1.0,"[{""letter"": ""d"", ""raw"": ""d"", ""explanation"": """", ""error"": false}, {""letter"": ""d"", ""raw"": ""d"", ""explanation"": """", ""error"": false}, {""letter"": ""d"", ""raw"": ""d"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.487,increase_opioid,0.3977,increase_opioid
medgemma:27b,case3693_w50266,3693,medium,e,no_action,1,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""e"", ""explanation"": """", ""error"": false}]",no_action,0.8341,reduce_opioid,0.1485,no_action
